time,Np,dp,dm ,dg,np
0.0041121,9.61943E+16,2.00E-09,8.85727E-09,9.83E-09,27.29950829
0.0041152,9.60613E+16,2.00E-09,8.86278E-09,9.83E-09,27.33730864
0.0041182,9.59285E+16,2.00E-09,8.8683E-09,9.84E-09,27.37513933
0.0041212,9.5796E+16,2.00E-09,8.87382E-09,9.85E-09,27.41300038
0.0041242,9.56638E+16,2.00E-09,8.87933E-09,9.86E-09,27.45089179
0.0041273,9.55318E+16,2.00E-09,8.88485E-09,9.86E-09,27.48881356
0.0041303,9.54001E+16,2.00E-09,8.89037E-09,9.87E-09,27.52676568
0.0041333,9.52687E+16,2.00E-09,8.89589E-09,9.88E-09,27.56474817
0.0041364,9.51375E+16,2.00E-09,8.90141E-09,9.89E-09,27.60276102
0.0041394,9.50065E+16,2.00E-09,8.90693E-09,9.90E-09,27.64080424
0.0041424,9.48758E+16,2.00E-09,8.91244E-09,9.90E-09,27.67887782
0.0041455,9.47454E+16,2.00E-09,8.91796E-09,9.91E-09,27.71698178
0.0041485,9.46152E+16,2.00E-09,8.92348E-09,9.92E-09,27.75511611
0.0041515,9.44853E+16,2.00E-09,8.929E-09,9.93E-09,27.79328081
0.0041545,9.43556E+16,2.00E-09,8.93452E-09,9.94E-09,27.83147588
0.0041576,9.42262E+16,2.00E-09,8.94004E-09,9.94E-09,27.86970134
0.0041606,9.40971E+16,2.00E-09,8.94556E-09,9.95E-09,27.90795717
0.0041636,9.39681E+16,2.00E-09,8.95108E-09,9.96E-09,27.94624338
0.0041667,9.38395E+16,2.00E-09,8.9566E-09,9.97E-09,27.98455998
0.0041697,9.37111E+16,2.00E-09,8.96212E-09,9.98E-09,28.02290696
0.0041727,9.35829E+16,2.00E-09,8.96764E-09,9.98E-09,28.06128433
0.0041758,9.3455E+16,2.00E-09,8.97317E-09,9.99E-09,28.09969208
0.0041788,9.33273E+16,2.00E-09,8.97869E-09,1.00E-08,28.13813023
0.0041818,9.31999E+16,2.00E-09,8.98421E-09,1.00E-08,28.17659876
0.0041848,9.30727E+16,2.00E-09,8.98973E-09,1.00E-08,28.21509769
0.0041879,9.29458E+16,2.00E-09,8.99525E-09,1.00E-08,28.25362702
0.0041909,9.28191E+16,2.00E-09,9.00078E-09,1.00E-08,28.29218674
0.0041939,9.26927E+16,2.00E-09,9.0063E-09,1.00E-08,28.33077686
0.004197,9.25665E+16,2.00E-09,9.01182E-09,1.00E-08,28.36939738
0.0042,9.24406E+16,2.00E-09,9.01734E-09,1.01E-08,28.4080483
0.004203,9.23149E+16,2.00E-09,9.02287E-09,1.01E-08,28.44672963
0.0042061,9.21894E+16,2.00E-09,9.02839E-09,1.01E-08,28.48544136
0.0042091,9.20642E+16,2.00E-09,9.03391E-09,1.01E-08,28.52418349
0.0042121,9.19392E+16,2.00E-09,9.03944E-09,1.01E-08,28.56295604
0.0042152,9.18145E+16,2.00E-09,9.04496E-09,1.01E-08,28.601759
0.0042182,9.169E+16,2.00E-09,9.05049E-09,1.01E-08,28.64059236
0.0042212,9.15658E+16,2.00E-09,9.05601E-09,1.01E-08,28.67945614
0.0042242,9.14418E+16,2.00E-09,9.06153E-09,1.01E-08,28.71835033
0.0042273,9.1318E+16,2.00E-09,9.06706E-09,1.01E-08,28.75727494
0.0042303,9.11945E+16,2.00E-09,9.07258E-09,1.01E-08,28.79622997
0.0042333,9.10712E+16,2.00E-09,9.07811E-09,1.01E-08,28.83521542
0.0042364,9.09481E+16,2.00E-09,9.08364E-09,1.02E-08,28.87423129
0.0042394,9.08253E+16,2.00E-09,9.08916E-09,1.02E-08,28.91327757
0.0042424,9.07027E+16,2.00E-09,9.09469E-09,1.02E-08,28.95235429
0.0042455,9.05803E+16,2.00E-09,9.10021E-09,1.02E-08,28.99146143
0.0042485,9.04582E+16,2.00E-09,9.10574E-09,1.02E-08,29.03059899
0.0042515,9.03363E+16,2.00E-09,9.11127E-09,1.02E-08,29.06976698
0.0042545,9.02147E+16,2.00E-09,9.11679E-09,1.02E-08,29.1089654
0.0042576,9.00933E+16,2.00E-09,9.12232E-09,1.02E-08,29.14819425
0.0042606,8.99721E+16,2.00E-09,9.12785E-09,1.02E-08,29.18745354
0.0042636,8.98512E+16,2.00E-09,9.13337E-09,1.02E-08,29.22674326
0.0042667,8.97304E+16,2.00E-09,9.1389E-09,1.02E-08,29.26606341
0.0042697,8.96099E+16,2.00E-09,9.14443E-09,1.02E-08,29.305414
0.0042727,8.94897E+16,2.00E-09,9.14996E-09,1.02E-08,29.34479502
0.0042758,8.93697E+16,2.00E-09,9.15548E-09,1.03E-08,29.38420649
0.0042788,8.92499E+16,2.00E-09,9.16101E-09,1.03E-08,29.42364839
0.0042818,8.91303E+16,2.00E-09,9.16654E-09,1.03E-08,29.46312074
0.0042848,8.9011E+16,2.00E-09,9.17207E-09,1.03E-08,29.50262353
0.0042879,8.88918E+16,2.00E-09,9.1776E-09,1.03E-08,29.54215676
0.0042909,8.8773E+16,2.00E-09,9.18313E-09,1.03E-08,29.58172044
0.0042939,8.86543E+16,2.00E-09,9.18865E-09,1.03E-08,29.62131456
0.004297,8.85359E+16,2.00E-09,9.19418E-09,1.03E-08,29.66093913
0.0043,8.84176E+16,2.00E-09,9.19971E-09,1.03E-08,29.70059415
0.004303,8.82997E+16,2.00E-09,9.20524E-09,1.03E-08,29.74027962
0.0043061,8.81819E+16,2.00E-09,9.21077E-09,1.03E-08,29.77999555
0.0043091,8.80644E+16,2.00E-09,9.2163E-09,1.03E-08,29.81974192
0.0043121,8.79471E+16,2.00E-09,9.22183E-09,1.03E-08,29.85951875
0.0043152,8.783E+16,2.00E-09,9.22736E-09,1.04E-08,29.89932603
0.0043182,8.77131E+16,2.00E-09,9.23289E-09,1.04E-08,29.93916377
0.0043212,8.75964E+16,2.00E-09,9.23842E-09,1.04E-08,29.97903197
0.0043242,8.748E+16,2.00E-09,9.24396E-09,1.04E-08,30.01893062
0.0043273,8.73638E+16,2.00E-09,9.24949E-09,1.04E-08,30.05885973
0.0043303,8.72478E+16,2.00E-09,9.25502E-09,1.04E-08,30.09881931
0.0043333,8.71321E+16,2.00E-09,9.26055E-09,1.04E-08,30.13880934
0.0043364,8.70165E+16,2.00E-09,9.26608E-09,1.04E-08,30.17882984
0.0043394,8.69012E+16,2.00E-09,9.27161E-09,1.04E-08,30.2188808
0.0043424,8.67861E+16,2.00E-09,9.27714E-09,1.04E-08,30.25896222
0.0043455,8.66712E+16,2.00E-09,9.28268E-09,1.04E-08,30.29907412
0.0043485,8.65565E+16,2.00E-09,9.28821E-09,1.04E-08,30.33921647
0.0043515,8.6442E+16,2.00E-09,9.29374E-09,1.05E-08,30.3793893
0.0043545,8.63278E+16,2.00E-09,9.29927E-09,1.05E-08,30.41959259
0.0043576,8.62138E+16,2.00E-09,9.30481E-09,1.05E-08,30.45982635
0.0043606,8.61E+16,2.00E-09,9.31034E-09,1.05E-08,30.50009059
0.0043636,8.59864E+16,2.00E-09,9.31587E-09,1.05E-08,30.54038529
0.0043667,8.5873E+16,2.00E-09,9.32141E-09,1.05E-08,30.58071047
0.0043697,8.57598E+16,2.00E-09,9.32694E-09,1.05E-08,30.62106612
0.0043727,8.56468E+16,2.00E-09,9.33247E-09,1.05E-08,30.66145224
0.0043758,8.55341E+16,2.00E-09,9.33801E-09,1.05E-08,30.70186884
0.0043788,8.54216E+16,2.00E-09,9.34354E-09,1.05E-08,30.74231591
0.0043818,8.53092E+16,2.00E-09,9.34907E-09,1.05E-08,30.78279346
0.0043848,8.51971E+16,2.00E-09,9.35461E-09,1.05E-08,30.82330149
0.0043879,8.50852E+16,2.00E-09,9.36014E-09,1.06E-08,30.86384
0.0043909,8.49735E+16,2.00E-09,9.36568E-09,1.06E-08,30.90440899
0.0043939,8.4862E+16,2.00E-09,9.37121E-09,1.06E-08,30.94500845
0.004397,8.47508E+16,2.00E-09,9.37675E-09,1.06E-08,30.9856384
0.0044,8.46397E+16,2.00E-09,9.38228E-09,1.06E-08,31.02629883
0.004403,8.45288E+16,2.00E-09,9.38782E-09,1.06E-08,31.06698974
0.0044061,8.44182E+16,2.00E-09,9.39335E-09,1.06E-08,31.10771113
0.0044091,8.43077E+16,2.00E-09,9.39889E-09,1.06E-08,31.14846301
0.0044121,8.41975E+16,2.00E-09,9.40442E-09,1.06E-08,31.18924537
0.0044152,8.40875E+16,2.00E-09,9.40996E-09,1.06E-08,31.23005822
0.0044182,8.39776E+16,2.00E-09,9.4155E-09,1.06E-08,31.27090155
0.0044212,8.3868E+16,2.00E-09,9.42103E-09,1.06E-08,31.31177537
0.0044242,8.37586E+16,2.00E-09,9.42657E-09,1.06E-08,31.35267968
0.0044273,8.36494E+16,2.00E-09,9.4321E-09,1.07E-08,31.39361447
0.0044303,8.35404E+16,2.00E-09,9.43764E-09,1.07E-08,31.43457976
0.0044333,8.34316E+16,2.00E-09,9.44318E-09,1.07E-08,31.47557553
0.0044364,8.3323E+16,2.00E-09,9.44871E-09,1.07E-08,31.51660179
0.0044394,8.32146E+16,2.00E-09,9.45425E-09,1.07E-08,31.55765855
0.0044424,8.31064E+16,2.00E-09,9.45979E-09,1.07E-08,31.59874579
0.0044455,8.29984E+16,2.00E-09,9.46533E-09,1.07E-08,31.63986353
0.0044485,8.28906E+16,2.00E-09,9.47086E-09,1.07E-08,31.68101176
0.0044515,8.2783E+16,2.00E-09,9.4764E-09,1.07E-08,31.72219048
0.0044545,8.26756E+16,2.00E-09,9.48194E-09,1.07E-08,31.76339969
0.0044576,8.25684E+16,2.00E-09,9.48748E-09,1.07E-08,31.8046394
0.0044606,8.24613E+16,2.00E-09,9.49301E-09,1.07E-08,31.8459096
0.0044636,8.23545E+16,2.00E-09,9.49855E-09,1.08E-08,31.8872103
0.0044667,8.22479E+16,2.00E-09,9.50409E-09,1.08E-08,31.92854149
0.0044697,8.21415E+16,2.00E-09,9.50963E-09,1.08E-08,31.96990318
0.0044727,8.20353E+16,2.00E-09,9.51517E-09,1.08E-08,32.01129537
0.0044758,8.19293E+16,2.00E-09,9.52071E-09,1.08E-08,32.05271805
0.0044788,8.18235E+16,2.00E-09,9.52625E-09,1.08E-08,32.09417123
0.0044818,8.17178E+16,2.00E-09,9.53178E-09,1.08E-08,32.1356549
0.0044848,8.16124E+16,2.00E-09,9.53732E-09,1.08E-08,32.17716908
0.0044879,8.15072E+16,2.00E-09,9.54286E-09,1.08E-08,32.21871375
0.0044909,8.14021E+16,2.00E-09,9.5484E-09,1.08E-08,32.26028892
0.0044939,8.12973E+16,2.00E-09,9.55394E-09,1.08E-08,32.30189459
0.004497,8.11926E+16,2.00E-09,9.55948E-09,1.08E-08,32.34353077
0.0045,8.10882E+16,2.00E-09,9.56502E-09,1.08E-08,32.38519744
0.004503,8.09839E+16,2.00E-09,9.57056E-09,1.09E-08,32.42689461
0.0045061,8.08798E+16,2.00E-09,9.5761E-09,1.09E-08,32.46862228
0.0045091,8.07759E+16,2.00E-09,9.58164E-09,1.09E-08,32.51038045
0.0045121,8.06722E+16,2.00E-09,9.58718E-09,1.09E-08,32.55216913
0.0045152,8.05687E+16,2.00E-09,9.59272E-09,1.09E-08,32.5939883
0.0045182,8.04654E+16,2.00E-09,9.59826E-09,1.09E-08,32.63583798
0.0045212,8.03623E+16,2.00E-09,9.6038E-09,1.09E-08,32.67771816
0.0045242,8.02594E+16,2.00E-09,9.60934E-09,1.09E-08,32.71962884
0.0045273,8.01566E+16,2.00E-09,9.61489E-09,1.09E-08,32.76157002
0.0045303,8.00541E+16,2.00E-09,9.62043E-09,1.09E-08,32.80354171
0.0045333,7.99517E+16,2.00E-09,9.62597E-09,1.09E-08,32.8455439
0.0045364,7.98495E+16,2.00E-09,9.63151E-09,1.09E-08,32.8875766
0.0045394,7.97475E+16,2.00E-09,9.63705E-09,1.10E-08,32.92963979
0.0045424,7.96457E+16,2.00E-09,9.64259E-09,1.10E-08,32.97173349
0.0045455,7.95441E+16,2.00E-09,9.64813E-09,1.10E-08,33.0138577
0.0045485,7.94426E+16,2.00E-09,9.65368E-09,1.10E-08,33.0560124
0.0045515,7.93414E+16,2.00E-09,9.65922E-09,1.10E-08,33.09819761
0.0045545,7.92403E+16,2.00E-09,9.66476E-09,1.10E-08,33.14041333
0.0045576,7.91394E+16,2.00E-09,9.6703E-09,1.10E-08,33.18265955
0.0045606,7.90387E+16,2.00E-09,9.67584E-09,1.10E-08,33.22493627
0.0045636,7.89382E+16,2.00E-09,9.68139E-09,1.10E-08,33.2672435
0.0045667,7.88379E+16,2.00E-09,9.68693E-09,1.10E-08,33.30958124
0.0045697,7.87377E+16,2.00E-09,9.69247E-09,1.10E-08,33.35194947
0.0045727,7.86378E+16,2.00E-09,9.69801E-09,1.10E-08,33.39434822
0.0045758,7.8538E+16,2.00E-09,9.70356E-09,1.11E-08,33.43677746
0.0045788,7.84384E+16,2.00E-09,9.7091E-09,1.11E-08,33.47923721
0.0045818,7.83389E+16,2.00E-09,9.71464E-09,1.11E-08,33.52172747
0.0045848,7.82397E+16,2.00E-09,9.72019E-09,1.11E-08,33.56424823
0.0045879,7.81406E+16,2.00E-09,9.72573E-09,1.11E-08,33.6067995
0.0045909,7.80418E+16,2.00E-09,9.73127E-09,1.11E-08,33.64938127
0.0045939,7.7943E+16,2.00E-09,9.73682E-09,1.11E-08,33.69199354
0.004597,7.78445E+16,2.00E-09,9.74236E-09,1.11E-08,33.73463632
0.0046,7.77462E+16,2.00E-09,9.7479E-09,1.11E-08,33.7773096
0.004603,7.7648E+16,2.00E-09,9.75345E-09,1.11E-08,33.82001339
0.0046061,7.755E+16,2.00E-09,9.75899E-09,1.11E-08,33.86274768
0.0046091,7.74522E+16,2.00E-09,9.76454E-09,1.11E-08,33.90551248
0.0046121,7.73546E+16,2.00E-09,9.77008E-09,1.12E-08,33.94830778
0.0046152,7.72571E+16,2.00E-09,9.77563E-09,1.12E-08,33.99113358
0.0046182,7.71598E+16,2.00E-09,9.78117E-09,1.12E-08,34.03398989
0.0046212,7.70627E+16,2.00E-09,9.78671E-09,1.12E-08,34.0768767
0.0046242,7.69658E+16,2.00E-09,9.79226E-09,1.12E-08,34.11979401
0.0046273,7.6869E+16,2.00E-09,9.7978E-09,1.12E-08,34.16274183
0.0046303,7.67724E+16,2.00E-09,9.80335E-09,1.12E-08,34.20572015
0.0046333,7.6676E+16,2.00E-09,9.80889E-09,1.12E-08,34.24872898
0.0046364,7.65798E+16,2.00E-09,9.81444E-09,1.12E-08,34.2917683
0.0046394,7.64837E+16,2.00E-09,9.81998E-09,1.12E-08,34.33483813
0.0046424,7.63878E+16,2.00E-09,9.82553E-09,1.12E-08,34.37793846
0.0046455,7.62921E+16,2.00E-09,9.83107E-09,1.12E-08,34.42106929
0.0046485,7.61966E+16,2.00E-09,9.83662E-09,1.12E-08,34.46423063
0.0046515,7.61012E+16,2.00E-09,9.84216E-09,1.13E-08,34.50742246
0.0046545,7.6006E+16,2.00E-09,9.84771E-09,1.13E-08,34.5506448
0.0046576,7.5911E+16,2.00E-09,9.85326E-09,1.13E-08,34.59389764
0.0046606,7.58161E+16,2.00E-09,9.8588E-09,1.13E-08,34.63718098
0.0046636,7.57214E+16,2.00E-09,9.86435E-09,1.13E-08,34.68049482
0.0046667,7.56269E+16,2.00E-09,9.86989E-09,1.13E-08,34.72383915
0.0046697,7.55326E+16,2.00E-09,9.87544E-09,1.13E-08,34.76721399
0.0046727,7.54384E+16,2.00E-09,9.88099E-09,1.13E-08,34.81061933
0.0046758,7.53444E+16,2.00E-09,9.88653E-09,1.13E-08,34.85405516
0.0046788,7.52505E+16,2.00E-09,9.89208E-09,1.13E-08,34.89752149
0.0046818,7.51568E+16,2.00E-09,9.89763E-09,1.13E-08,34.94101832
0.0046848,7.50633E+16,2.00E-09,9.90317E-09,1.13E-08,34.98454565
0.0046879,7.497E+16,2.00E-09,9.90872E-09,1.14E-08,35.02810348
0.0046909,7.48768E+16,2.00E-09,9.91426E-09,1.14E-08,35.0716918
0.0046939,7.47838E+16,2.00E-09,9.91981E-09,1.14E-08,35.11531062
0.004697,7.4691E+16,2.00E-09,9.92536E-09,1.14E-08,35.15895993
0.0047,7.45983E+16,2.00E-09,9.93091E-09,1.14E-08,35.20263974
0.004703,7.45058E+16,2.00E-09,9.93645E-09,1.14E-08,35.24635004
0.0047061,7.44134E+16,2.00E-09,9.942E-09,1.14E-08,35.29009084
0.0047091,7.43212E+16,2.00E-09,9.94755E-09,1.14E-08,35.33386213
0.0047121,7.42292E+16,2.00E-09,9.95309E-09,1.14E-08,35.37766392
0.0047152,7.41374E+16,2.00E-09,9.95864E-09,1.14E-08,35.4214962
0.0047182,7.40457E+16,2.00E-09,9.96419E-09,1.14E-08,35.46535896
0.0047212,7.39542E+16,2.00E-09,9.96974E-09,1.14E-08,35.50925223
0.0047242,7.38628E+16,2.00E-09,9.97528E-09,1.15E-08,35.55317598
0.0047273,7.37716E+16,2.00E-09,9.98083E-09,1.15E-08,35.59713022
0.0047303,7.36805E+16,2.00E-09,9.98638E-09,1.15E-08,35.64111495
0.0047333,7.35897E+16,2.00E-09,9.99193E-09,1.15E-08,35.68513017
0.0047364,7.34989E+16,2.00E-09,9.99748E-09,1.15E-08,35.72917588
0.0047394,7.34084E+16,2.00E-09,1.0003E-08,1.15E-08,35.77325208
0.0047424,7.3318E+16,2.00E-09,1.00086E-08,1.15E-08,35.81735876
0.0047455,7.32277E+16,2.00E-09,1.00141E-08,1.15E-08,35.86149593
0.0047485,7.31377E+16,2.00E-09,1.00197E-08,1.15E-08,35.90566359
0.0047515,7.30478E+16,2.00E-09,1.00252E-08,1.15E-08,35.94986173
0.0047545,7.2958E+16,2.00E-09,1.00308E-08,1.15E-08,35.99409036
0.0047576,7.28684E+16,2.00E-09,1.00363E-08,1.15E-08,36.03834947
0.0047606,7.2779E+16,2.00E-09,1.00419E-08,1.16E-08,36.08263906
0.0047636,7.26897E+16,2.00E-09,1.00474E-08,1.16E-08,36.12695913
0.0047667,7.26005E+16,2.00E-09,1.0053E-08,1.16E-08,36.17130969
0.0047697,7.25116E+16,2.00E-09,1.00585E-08,1.16E-08,36.21569073
0.0047727,7.24228E+16,2.00E-09,1.00641E-08,1.16E-08,36.26010225
0.0047758,7.23341E+16,2.00E-09,1.00696E-08,1.16E-08,36.30454424
0.0047788,7.22456E+16,2.00E-09,1.00752E-08,1.16E-08,36.34901672
0.0047818,7.21573E+16,2.00E-09,1.00807E-08,1.16E-08,36.39351967
0.0047848,7.20691E+16,2.00E-09,1.00863E-08,1.16E-08,36.4380531
0.0047879,7.1981E+16,2.00E-09,1.00918E-08,1.16E-08,36.48261701
0.0047909,7.18932E+16,2.00E-09,1.00974E-08,1.16E-08,36.52721139
0.0047939,7.18054E+16,2.00E-09,1.01029E-08,1.16E-08,36.57183624
0.004797,7.17179E+16,2.00E-09,1.01084E-08,1.17E-08,36.61649157
0.0048,7.16304E+16,2.00E-09,1.0114E-08,1.17E-08,36.66117737
0.004803,7.15432E+16,2.00E-09,1.01195E-08,1.17E-08,36.70589364
0.0048061,7.14561E+16,2.00E-09,1.01251E-08,1.17E-08,36.75064039
0.0048091,7.13691E+16,2.00E-09,1.01306E-08,1.17E-08,36.7954176
0.0048121,7.12823E+16,2.00E-09,1.01362E-08,1.17E-08,36.84022528
0.0048152,7.11957E+16,2.00E-09,1.01417E-08,1.17E-08,36.88506343
0.0048182,7.11092E+16,2.00E-09,1.01473E-08,1.17E-08,36.92993205
0.0048212,7.10228E+16,2.00E-09,1.01528E-08,1.17E-08,36.97483113
0.0048242,7.09366E+16,2.00E-09,1.01584E-08,1.17E-08,37.01976068
0.0048273,7.08506E+16,2.00E-09,1.01639E-08,1.17E-08,37.06472069
0.0048303,7.07647E+16,2.00E-09,1.01695E-08,1.17E-08,37.10971117
0.0048333,7.06789E+16,2.00E-09,1.0175E-08,1.18E-08,37.1547321
0.0048364,7.05933E+16,2.00E-09,1.01806E-08,1.18E-08,37.1997835
0.0048394,7.05079E+16,2.00E-09,1.01861E-08,1.18E-08,37.24486536
0.0048424,7.04226E+16,2.00E-09,1.01917E-08,1.18E-08,37.28997768
0.0048455,7.03374E+16,2.00E-09,1.01972E-08,1.18E-08,37.33512045
0.0048485,7.02524E+16,2.00E-09,1.02028E-08,1.18E-08,37.38029368
0.0048515,7.01676E+16,2.00E-09,1.02083E-08,1.18E-08,37.42549737
0.0048545,7.00829E+16,2.00E-09,1.02139E-08,1.18E-08,37.47073151
0.0048576,6.99983E+16,2.00E-09,1.02194E-08,1.18E-08,37.51599611
0.0048606,6.99139E+16,2.00E-09,1.0225E-08,1.18E-08,37.56129115
0.0048636,6.98296E+16,2.00E-09,1.02305E-08,1.18E-08,37.60661665
0.0048667,6.97455E+16,2.00E-09,1.02361E-08,1.18E-08,37.6519726
0.0048697,6.96616E+16,2.00E-09,1.02416E-08,1.19E-08,37.697359
0.0048727,6.95777E+16,2.00E-09,1.02472E-08,1.19E-08,37.74277585
0.0048758,6.9494E+16,2.00E-09,1.02528E-08,1.19E-08,37.78822314
0.0048788,6.94105E+16,2.00E-09,1.02583E-08,1.19E-08,37.83370088
0.0048818,6.93271E+16,2.00E-09,1.02639E-08,1.19E-08,37.87920906
0.0048848,6.92439E+16,2.00E-09,1.02694E-08,1.19E-08,37.92474768
0.0048879,6.91608E+16,2.00E-09,1.0275E-08,1.19E-08,37.97031675
0.0048909,6.90778E+16,2.00E-09,1.02805E-08,1.19E-08,38.01591626
0.0048939,6.8995E+16,2.00E-09,1.02861E-08,1.19E-08,38.06154621
0.004897,6.89123E+16,2.00E-09,1.02916E-08,1.19E-08,38.10720659
0.0049,6.88298E+16,2.00E-09,1.02972E-08,1.19E-08,38.15289741
0.004903,6.87474E+16,2.00E-09,1.03027E-08,1.19E-08,38.19861867
0.0049061,6.86652E+16,2.00E-09,1.03083E-08,1.20E-08,38.24437036
0.0049091,6.85831E+16,2.00E-09,1.03138E-08,1.20E-08,38.29015248
0.0049121,6.85011E+16,2.00E-09,1.03194E-08,1.20E-08,38.33596504
0.0049152,6.84193E+16,2.00E-09,1.03249E-08,1.20E-08,38.38180803
0.0049182,6.83376E+16,2.00E-09,1.03305E-08,1.20E-08,38.42768144
0.0049212,6.82561E+16,2.00E-09,1.0336E-08,1.20E-08,38.47358528
0.0049242,6.81747E+16,2.00E-09,1.03416E-08,1.20E-08,38.51951955
0.0049273,6.80934E+16,2.00E-09,1.03471E-08,1.20E-08,38.56548424
0.0049303,6.80123E+16,2.00E-09,1.03527E-08,1.20E-08,38.61147936
0.0049333,6.79314E+16,2.00E-09,1.03582E-08,1.20E-08,38.6575049
0.0049364,6.78505E+16,2.00E-09,1.03638E-08,1.20E-08,38.70356086
0.0049394,6.77698E+16,2.00E-09,1.03693E-08,1.20E-08,38.74964724
0.0049424,6.76893E+16,2.00E-09,1.03749E-08,1.21E-08,38.79576403
0.0049455,6.76088E+16,2.00E-09,1.03804E-08,1.21E-08,38.84191124
0.0049485,6.75286E+16,2.00E-09,1.0386E-08,1.21E-08,38.88808887
0.0049515,6.74484E+16,2.00E-09,1.03915E-08,1.21E-08,38.93429691
0.0049545,6.73684E+16,2.00E-09,1.03971E-08,1.21E-08,38.98053536
0.0049576,6.72885E+16,2.00E-09,1.04026E-08,1.21E-08,39.02680422
0.0049606,6.72088E+16,2.00E-09,1.04082E-08,1.21E-08,39.07310349
0.0049636,6.71292E+16,2.00E-09,1.04137E-08,1.21E-08,39.11943317
0.0049667,6.70497E+16,2.00E-09,1.04193E-08,1.21E-08,39.16579326
0.0049697,6.69704E+16,2.00E-09,1.04248E-08,1.21E-08,39.21218375
0.0049727,6.68912E+16,2.00E-09,1.04304E-08,1.21E-08,39.25860464
0.0049758,6.68122E+16,2.00E-09,1.04359E-08,1.21E-08,39.30505593
0.0049788,6.67333E+16,2.00E-09,1.04415E-08,1.22E-08,39.35153762
0.0049818,6.66545E+16,2.00E-09,1.0447E-08,1.22E-08,39.39804971
0.0049848,6.65758E+16,2.00E-09,1.04526E-08,1.22E-08,39.4445922
0.0049879,6.64973E+16,2.00E-09,1.04582E-08,1.22E-08,39.49116508
0.0049909,6.64189E+16,2.00E-09,1.04637E-08,1.22E-08,39.53776835
0.0049939,6.63407E+16,2.00E-09,1.04693E-08,1.22E-08,39.58440201
0.004997,6.62626E+16,2.00E-09,1.04748E-08,1.22E-08,39.63106607
0.005,6.61846E+16,2.00E-09,1.04804E-08,1.22E-08,39.67776051
0.005003,6.61068E+16,2.00E-09,1.04859E-08,1.22E-08,39.72448534
0.0050061,6.6029E+16,2.00E-09,1.04915E-08,1.22E-08,39.77124056
0.0050091,6.59515E+16,2.00E-09,1.0497E-08,1.22E-08,39.81802615
0.0050121,6.5874E+16,2.00E-09,1.05026E-08,1.22E-08,39.86484213
0.0050152,6.57967E+16,2.00E-09,1.05081E-08,1.23E-08,39.91168849
0.0050182,6.57195E+16,2.00E-09,1.05137E-08,1.23E-08,39.95856523
0.0050212,6.56424E+16,2.00E-09,1.05192E-08,1.23E-08,40.00547234
0.0050242,6.55655E+16,2.00E-09,1.05248E-08,1.23E-08,40.05240983
0.0050273,6.54887E+16,2.00E-09,1.05303E-08,1.23E-08,40.09937769
0.0050303,6.5412E+16,2.00E-09,1.05359E-08,1.23E-08,40.14637592
0.0050333,6.53355E+16,2.00E-09,1.05414E-08,1.23E-08,40.19340452
0.0050364,6.52591E+16,2.00E-09,1.0547E-08,1.23E-08,40.24046349
0.0050394,6.51828E+16,2.00E-09,1.05525E-08,1.23E-08,40.28755282
0.0050424,6.51067E+16,2.00E-09,1.05581E-08,1.23E-08,40.33467252
0.0050455,6.50307E+16,2.00E-09,1.05636E-08,1.23E-08,40.38182258
0.0050485,6.49548E+16,2.00E-09,1.05692E-08,1.23E-08,40.429003
0.0050515,6.4879E+16,2.00E-09,1.05747E-08,1.24E-08,40.47621377
0.0050545,6.48034E+16,2.00E-09,1.05803E-08,1.24E-08,40.52345491
0.0050576,6.47279E+16,2.00E-09,1.05859E-08,1.24E-08,40.5707264
0.0050606,6.46525E+16,2.00E-09,1.05914E-08,1.24E-08,40.61802824
0.0050636,6.45772E+16,2.00E-09,1.0597E-08,1.24E-08,40.66536043
0.0050667,6.45021E+16,2.00E-09,1.06025E-08,1.24E-08,40.71272297
0.0050697,6.44271E+16,2.00E-09,1.06081E-08,1.24E-08,40.76011585
0.0050727,6.43522E+16,2.00E-09,1.06136E-08,1.24E-08,40.80753909
0.0050758,6.42775E+16,2.00E-09,1.06192E-08,1.24E-08,40.85499266
0.0050788,6.42029E+16,2.00E-09,1.06247E-08,1.24E-08,40.90247658
0.0050818,6.41284E+16,2.00E-09,1.06303E-08,1.24E-08,40.94999083
0.0050848,6.4054E+16,2.00E-09,1.06358E-08,1.24E-08,40.99753543
0.0050879,6.39798E+16,2.00E-09,1.06414E-08,1.25E-08,41.04511035
0.0050909,6.39056E+16,2.00E-09,1.06469E-08,1.25E-08,41.09271561
0.0050939,6.38317E+16,2.00E-09,1.06525E-08,1.25E-08,41.14035121
0.005097,6.37578E+16,2.00E-09,1.0658E-08,1.25E-08,41.18801713
0.0051,6.3684E+16,2.00E-09,1.06636E-08,1.25E-08,41.23571337
0.005103,6.36104E+16,2.00E-09,1.06691E-08,1.25E-08,41.28343995
0.0051061,6.35369E+16,2.00E-09,1.06747E-08,1.25E-08,41.33119684
0.0051091,6.34635E+16,2.00E-09,1.06802E-08,1.25E-08,41.37898406
0.0051121,6.33903E+16,2.00E-09,1.06858E-08,1.25E-08,41.4268016
0.0051152,6.33172E+16,2.00E-09,1.06913E-08,1.25E-08,41.47464945
0.0051182,6.32441E+16,2.00E-09,1.06969E-08,1.25E-08,41.52252762
