t [s],P [atm],sigmaP [atm],T FFCM-2 [K],sigmaT [K],X_C2H2 [-],sigmaX_C2H2 [-],X_C2H4 [-],sigmaX_C2H4 [-],X_CH4 [-],sigmaX_CH4 [-],fv_rel_633nm,sigma_fv_rel_633 [-],fv_rel_1064nm [-],sigma_fv_rel_1064 [-]
2.37e-05,4.88,0.055,2064,19.6,0.00396,0.001138,0.00354,0.000392,0.03347,0.00246,5e-10,2.83e-10,9e-10,6.31e-10
2.38e-05,4.88,0.055,2063,19.6,0.00398,0.001138,0.00353,0.000392,0.03343,0.002457,5e-10,2.83e-10,9e-10,6.31e-10
2.38999999999999e-05,4.88,0.055,2063,19.6,0.004,0.001138,0.00353,0.000392,0.03339,0.002454,5e-10,2.83e-10,9e-10,6.31e-10
2.39999999999999e-05,4.88,0.055,2063,19.6,0.00402,0.001138,0.00353,0.000392,0.03335,0.002451,5e-10,2.83e-10,1e-09,6.31e-10
2.41e-05,4.88,0.055,2062,19.6,0.00404,0.001138,0.00353,0.000392,0.03331,0.002448,5e-10,2.83e-10,1e-09,6.31e-10
2.41999999999998e-05,4.88,0.054,2062,19.6,0.00406,0.001138,0.00353,0.000392,0.03327,0.002444,5e-10,2.83e-10,1e-09,6.31e-10
2.42999999999999e-05,4.88,0.054,2061,19.6,0.00408,0.001138,0.00353,0.000392,0.03323,0.002441,5e-10,2.83e-10,1e-09,6.31e-10
2.43999999999999e-05,4.88,0.054,2061,19.6,0.0041,0.001138,0.00352,0.000392,0.03319,0.002438,5e-10,2.83e-10,1e-09,6.31e-10
2.45e-05,4.88,0.054,2060,19.6,0.00412,0.001138,0.00352,0.000392,0.03315,0.002436,4e-10,2.83e-10,1.1e-09,6.31e-10
2.45999999999998e-05,4.88,0.054,2060,19.6,0.00414,0.001138,0.00352,0.000392,0.03311,0.002433,4e-10,2.83e-10,1.1e-09,6.31e-10
2.46999999999999e-05,4.87,0.054,2059,19.6,0.00416,0.001138,0.00352,0.000392,0.03308,0.00243,4e-10,2.83e-10,1.1e-09,6.31e-10
2.48e-05,4.87,0.054,2059,19.6,0.00418,0.001138,0.00352,0.000392,0.03304,0.002428,4e-10,2.83e-10,1.1e-09,6.31e-10
2.49e-05,4.87,0.054,2058,19.6,0.0042,0.001138,0.00352,0.000392,0.033,0.002425,4e-10,2.83e-10,1.1e-09,6.31e-10
2.49999999999998e-05,4.87,0.055,2058,19.6,0.00422,0.001138,0.00352,0.000392,0.03297,0.002423,4e-10,2.83e-10,1e-09,6.31e-10
2.50999999999999e-05,4.87,0.055,2057,19.6,0.00424,0.001138,0.00352,0.000392,0.03293,0.002421,4e-10,2.83e-10,1e-09,6.31e-10
2.52e-05,4.87,0.056,2057,19.6,0.00426,0.001138,0.00352,0.000392,0.03289,0.002419,4e-10,2.83e-10,1e-09,6.31e-10
2.53e-05,4.87,0.057,2057,19.6,0.00427,0.001138,0.00352,0.000392,0.03285,0.002417,4e-10,2.83e-10,1e-09,6.31e-10
2.53999999999999e-05,4.87,0.057,2056,19.6,0.00429,0.001138,0.00352,0.000392,0.03281,0.002415,3e-10,2.83e-10,1e-09,6.31e-10
2.54999999999999e-05,4.87,0.059,2056,19.6,0.0043,0.001138,0.00352,0.000392,0.03277,0.002413,3e-10,2.83e-10,1e-09,6.31e-10
2.56e-05,4.87,0.06,2055,19.6,0.00432,0.001138,0.00352,0.000392,0.03273,0.002411,3e-10,2.83e-10,9e-10,6.31e-10
2.57e-05,4.87,0.061,2055,19.6,0.00433,0.001138,0.00352,0.000392,0.03268,0.00241,3e-10,2.83e-10,9e-10,6.31e-10
2.57999999999999e-05,4.87,0.063,2054,19.6,0.00435,0.001138,0.00351,0.000392,0.03264,0.002409,3e-10,2.83e-10,9e-10,6.31e-10
2.58999999999999e-05,4.87,0.065,2054,19.6,0.00436,0.001138,0.00351,0.000392,0.0326,0.002408,3e-10,2.83e-10,9e-10,6.31e-10
2.6e-05,4.87,0.067,2053,19.6,0.00437,0.001138,0.00351,0.000392,0.03256,0.002408,3e-10,2.83e-10,9e-10,6.31e-10
2.61e-05,4.87,0.07,2053,19.6,0.00439,0.001138,0.00351,0.000392,0.03251,0.002408,2e-10,2.83e-10,9e-10,6.31e-10
2.61999999999999e-05,4.87,0.072,2052,19.6,0.0044,0.001138,0.0035,0.000392,0.03247,0.002408,2e-10,2.83e-10,8e-10,6.31e-10
2.62999999999999e-05,4.87,0.075,2052,19.6,0.00441,0.001138,0.0035,0.000392,0.03243,0.002408,2e-10,2.83e-10,8e-10,6.31e-10
2.64e-05,4.87,0.077,2051,19.6,0.00443,0.001138,0.0035,0.000392,0.03239,0.002409,2e-10,2.83e-10,8e-10,6.31e-10
2.64999999999998e-05,4.87,0.08,2051,19.6,0.00444,0.001138,0.0035,0.000392,0.03235,0.002411,2e-10,2.83e-10,8e-10,6.31e-10
2.65999999999999e-05,4.87,0.083,2050,19.6,0.00446,0.001138,0.0035,0.000392,0.03231,0.002412,2e-10,2.83e-10,8e-10,6.31e-10
2.66999999999999e-05,4.87,0.086,2050,19.6,0.00448,0.001138,0.0035,0.000392,0.03228,0.002414,2e-10,2.83e-10,8e-10,6.31e-10
2.68e-05,4.87,0.089,2050,19.6,0.0045,0.001138,0.0035,0.000392,0.03224,0.002416,2e-10,2.83e-10,8e-10,6.31e-10
2.68999999999998e-05,4.87,0.092,2049,19.6,0.00452,0.001138,0.0035,0.000392,0.0322,0.002419,2e-10,2.83e-10,8e-10,6.31e-10
2.69999999999999e-05,4.87,0.095,2049,19.6,0.00454,0.001138,0.00349,0.000392,0.03216,0.002421,2e-10,2.83e-10,8e-10,6.31e-10
2.71e-05,4.87,0.098,2049,19.6,0.00456,0.001138,0.00349,0.000392,0.03213,0.002423,2e-10,2.83e-10,8e-10,6.31e-10
2.72e-05,4.87,0.101,2048,19.61,0.00458,0.001138,0.00349,0.000392,0.03209,0.002426,3e-10,2.83e-10,8e-10,6.31e-10
2.72999999999999e-05,4.87,0.104,2048,19.61,0.00461,0.001138,0.00349,0.000392,0.03205,0.002428,3e-10,2.83e-10,8e-10,6.31e-10
2.73999999999999e-05,4.87,0.107,2048,19.61,0.00463,0.001138,0.0035,0.000392,0.03201,0.00243,3e-10,2.83e-10,8e-10,6.31e-10
2.75e-05,4.87,0.11,2047,19.61,0.00465,0.001138,0.0035,0.000392,0.03197,0.002432,3e-10,2.83e-10,8e-10,6.31e-10
2.76e-05,4.87,0.112,2047,19.61,0.00467,0.001138,0.0035,0.000392,0.03193,0.002435,3e-10,2.83e-10,8e-10,6.31e-10
2.76999999999999e-05,4.87,0.115,2047,19.61,0.00469,0.001138,0.0035,0.000392,0.03189,0.002437,3e-10,2.83e-10,8e-10,6.31e-10
2.77999999999999e-05,4.87,0.117,2046,19.61,0.00471,0.001138,0.0035,0.000392,0.03185,0.002439,3e-10,2.83e-10,8e-10,6.31e-10
2.79e-05,4.88,0.12,2046,19.61,0.00473,0.001138,0.0035,0.000392,0.0318,0.002441,3e-10,2.83e-10,8e-10,6.31e-10
2.8e-05,4.88,0.122,2046,19.62,0.00475,0.001138,0.0035,0.000392,0.03176,0.002442,3e-10,2.83e-10,8e-10,6.31e-10
2.80999999999999e-05,4.88,0.125,2045,19.62,0.00478,0.001138,0.0035,0.000392,0.03171,0.002444,3e-10,2.83e-10,8e-10,6.31e-10
2.81999999999999e-05,4.88,0.127,2045,19.62,0.0048,0.001138,0.0035,0.000392,0.03167,0.002445,3e-10,2.83e-10,8e-10,6.31e-10
2.83e-05,4.88,0.129,2045,19.62,0.00482,0.001138,0.0035,0.000392,0.03162,0.002447,3e-10,2.83e-10,8e-10,6.31e-10
2.84e-05,4.88,0.131,2045,19.62,0.00484,0.001138,0.00349,0.000392,0.03157,0.002448,3e-10,2.83e-10,8e-10,6.31e-10
2.84999999999999e-05,4.88,0.134,2044,19.62,0.00486,0.001138,0.00349,0.000392,0.03152,0.002449,3e-10,2.83e-10,8e-10,6.31e-10
2.85999999999999e-05,4.89,0.136,2044,19.62,0.00487,0.001138,0.00349,0.000392,0.03146,0.002449,3e-10,2.83e-10,8e-10,6.31e-10
2.87e-05,4.89,0.138,2044,19.62,0.00489,0.001138,0.00348,0.000392,0.03141,0.00245,3e-10,2.83e-10,8e-10,6.31e-10
2.87999999999998e-05,4.89,0.14,2043,19.62,0.0049,0.001138,0.00348,0.000392,0.03136,0.002451,3e-10,2.83e-10,8e-10,6.31e-10
2.88999999999999e-05,4.89,0.142,2043,19.63,0.00492,0.001138,0.00347,0.000392,0.03131,0.002451,4e-10,2.83e-10,8e-10,6.31e-10
2.89999999999999e-05,4.89,0.144,2043,19.63,0.00493,0.001138,0.00347,0.000392,0.03126,0.002452,4e-10,2.83e-10,8e-10,6.31e-10
2.91e-05,4.9,0.146,2042,19.63,0.00494,0.001138,0.00346,0.000392,0.0312,0.002452,4e-10,2.83e-10,8e-10,6.31e-10
2.91999999999998e-05,4.9,0.147,2042,19.63,0.00495,0.001138,0.00345,0.000392,0.03116,0.002452,4e-10,2.83e-10,8e-10,6.31e-10
2.92999999999999e-05,4.9,0.149,2042,19.63,0.00497,0.001138,0.00345,0.000392,0.03111,0.002453,4e-10,2.83e-10,7e-10,6.31e-10
2.94e-05,4.9,0.151,2041,19.63,0.00498,0.001138,0.00344,0.000392,0.03106,0.002453,4e-10,2.83e-10,7e-10,6.31e-10
2.95e-05,4.91,0.152,2041,19.63,0.00499,0.001138,0.00344,0.000392,0.03102,0.002453,4e-10,2.83e-10,7e-10,6.31e-10
2.95999999999999e-05,4.91,0.154,2041,19.63,0.00501,0.001138,0.00343,0.000392,0.03098,0.002453,4e-10,2.83e-10,7e-10,6.31e-10
2.96999999999999e-05,4.91,0.155,2040,19.64,0.00502,0.001138,0.00342,0.000392,0.03093,0.002452,4e-10,2.83e-10,7e-10,6.31e-10
2.98e-05,4.92,0.156,2040,19.64,0.00504,0.001138,0.00342,0.000392,0.03089,0.002451,4e-10,2.83e-10,7e-10,6.31e-10
2.99e-05,4.92,0.157,2040,19.64,0.00505,0.001138,0.00341,0.000392,0.03084,0.00245,4e-10,2.83e-10,7e-10,6.31e-10
2.99999999999999e-05,4.92,0.158,2039,19.64,0.00506,0.001138,0.00341,0.000392,0.03079,0.002449,4e-10,2.83e-10,7e-10,6.31e-10
3.00999999999999e-05,4.93,0.159,2039,19.64,0.00508,0.001138,0.0034,0.000392,0.03074,0.002447,3e-10,2.83e-10,7e-10,6.31e-10
3.02e-05,4.93,0.16,2039,19.64,0.00509,0.001138,0.0034,0.000392,0.03069,0.002444,3e-10,2.83e-10,7e-10,6.31e-10
3.03e-05,4.93,0.16,2039,19.64,0.00511,0.001138,0.00339,0.000392,0.03064,0.002442,3e-10,2.83e-10,7e-10,6.31e-10
3.03999999999999e-05,4.94,0.161,2038,19.65,0.00512,0.001138,0.00339,0.000392,0.03059,0.002439,3e-10,2.83e-10,7e-10,6.31e-10
3.04999999999999e-05,4.94,0.161,2038,19.65,0.00514,0.001138,0.00338,0.000392,0.03054,0.002436,3e-10,2.83e-10,7e-10,6.31e-10
3.06e-05,4.94,0.162,2038,19.65,0.00515,0.001138,0.00338,0.000392,0.03049,0.002433,3e-10,2.83e-10,7e-10,6.31e-10
3.06999999999998e-05,4.95,0.162,2037,19.65,0.00517,0.001138,0.00337,0.000392,0.03044,0.002429,3e-10,2.83e-10,7e-10,6.31e-10
3.07999999999999e-05,4.95,0.163,2037,19.65,0.00518,0.001138,0.00337,0.000392,0.03039,0.002426,3e-10,2.83e-10,7e-10,6.31e-10
3.08999999999999e-05,4.95,0.163,2037,19.65,0.0052,0.001138,0.00337,0.000392,0.03033,0.002422,3e-10,2.83e-10,7e-10,6.31e-10
3.1e-05,4.96,0.163,2037,19.65,0.00521,0.001138,0.00336,0.000392,0.03028,0.002418,3e-10,2.83e-10,7e-10,6.31e-10
3.10999999999998e-05,4.96,0.163,2036,19.66,0.00522,0.001138,0.00336,0.000392,0.03023,0.002414,3e-10,2.83e-10,7e-10,6.31e-10
3.11999999999999e-05,4.96,0.163,2036,19.66,0.00524,0.001138,0.00335,0.000392,0.03018,0.00241,3e-10,2.83e-10,7e-10,6.31e-10
3.12999999999999e-05,4.97,0.163,2036,19.66,0.00525,0.001138,0.00335,0.000392,0.03012,0.002406,3e-10,2.83e-10,7e-10,6.31e-10
3.14e-05,4.97,0.163,2035,19.66,0.00526,0.001138,0.00334,0.000392,0.03007,0.002401,3e-10,2.83e-10,7e-10,6.31e-10
3.14999999999998e-05,4.97,0.163,2035,19.66,0.00527,0.001138,0.00333,0.000392,0.03001,0.002396,3e-10,2.83e-10,7e-10,6.31e-10
3.15999999999999e-05,4.98,0.163,2035,19.66,0.00528,0.001138,0.00333,0.000392,0.02995,0.00239,3e-10,2.83e-10,7e-10,6.31e-10
3.17e-05,4.98,0.163,2035,19.67,0.0053,0.001138,0.00332,0.000392,0.02989,0.002385,3e-10,2.83e-10,7e-10,6.31e-10
3.18e-05,4.98,0.163,2034,19.67,0.00531,0.001138,0.00332,0.000392,0.02983,0.00238,3e-10,2.83e-10,7e-10,6.31e-10
3.18999999999999e-05,4.99,0.162,2034,19.67,0.00532,0.001138,0.00331,0.000392,0.02977,0.002374,4e-10,2.83e-10,7e-10,6.31e-10
3.19999999999999e-05,4.99,0.162,2034,19.67,0.00533,0.001138,0.00331,0.000392,0.02971,0.002368,4e-10,2.83e-10,7e-10,6.31e-10
3.21e-05,4.99,0.162,2033,19.67,0.00534,0.001138,0.0033,0.000392,0.02966,0.002363,4e-10,2.83e-10,7e-10,6.31e-10
3.22e-05,4.99,0.161,2033,19.67,0.00535,0.001138,0.00329,0.000392,0.0296,0.002357,4e-10,2.83e-10,7e-10,6.31e-10
3.22999999999999e-05,5,0.161,2033,19.67,0.00536,0.001138,0.00329,0.000392,0.02955,0.002352,4e-10,2.83e-10,7e-10,6.31e-10
3.23999999999999e-05,5,0.16,2033,19.68,0.00537,0.001138,0.00328,0.000392,0.0295,0.002346,4e-10,2.83e-10,7e-10,6.31e-10
3.25e-05,5,0.16,2032,19.68,0.00538,0.001138,0.00328,0.000392,0.02945,0.002341,4e-10,2.83e-10,7e-10,6.31e-10
3.26e-05,5.01,0.159,2032,19.68,0.00539,0.001138,0.00327,0.000392,0.0294,0.002336,5e-10,2.83e-10,7e-10,6.31e-10
3.26999999999999e-05,5.01,0.159,2032,19.68,0.0054,0.001138,0.00326,0.000392,0.02935,0.00233,5e-10,2.83e-10,7e-10,6.31e-10
3.27999999999999e-05,5.01,0.158,2031,19.68,0.00541,0.001138,0.00326,0.000392,0.02931,0.002325,5e-10,2.83e-10,7e-10,6.31e-10
3.29e-05,5.01,0.157,2031,19.68,0.00542,0.001138,0.00326,0.000392,0.02926,0.002319,5e-10,2.83e-10,7e-10,6.31e-10
3.29999999999998e-05,5.02,0.156,2031,19.68,0.00543,0.001138,0.00325,0.000392,0.02921,0.002314,5e-10,2.83e-10,7e-10,6.31e-10
3.30999999999999e-05,5.02,0.156,2031,19.69,0.00544,0.001138,0.00325,0.000392,0.02916,0.002308,5e-10,2.83e-10,7e-10,6.31e-10
3.31999999999999e-05,5.02,0.155,2030,19.69,0.00545,0.001138,0.00325,0.000392,0.02912,0.002303,5e-10,2.83e-10,7e-10,6.31e-10
3.33e-05,5.03,0.154,2030,19.69,0.00547,0.001138,0.00324,0.000392,0.02907,0.002297,5e-10,2.83e-10,7e-10,6.31e-10
3.33999999999998e-05,5.03,0.154,2030,19.69,0.00548,0.001138,0.00324,0.000392,0.02903,0.002292,5e-10,2.83e-10,7e-10,6.31e-10
3.34999999999999e-05,5.03,0.153,2030,19.7,0.00549,0.001138,0.00324,0.000392,0.02899,0.002287,5e-10,2.83e-10,7e-10,6.31e-10
3.35999999999999e-05,5.03,0.152,2030,19.7,0.00551,0.001138,0.00324,0.000392,0.02895,0.002283,5e-10,2.83e-10,7e-10,6.31e-10
3.37e-05,5.03,0.151,2030,19.71,0.00553,0.001138,0.00324,0.000392,0.02891,0.002278,5e-10,2.83e-10,7e-10,6.31e-10
3.37999999999998e-05,5.04,0.151,2030,19.71,0.00555,0.001138,0.00323,0.000392,0.02888,0.002274,5e-10,2.83e-10,7e-10,6.31e-10
3.38999999999999e-05,5.04,0.15,2030,19.72,0.00556,0.001138,0.00323,0.000392,0.02884,0.002269,5e-10,2.83e-10,7e-10,6.31e-10
3.4e-05,5.04,0.15,2030,19.72,0.00558,0.001138,0.00322,0.000392,0.02881,0.002265,5e-10,2.83e-10,6e-10,6.31e-10
3.41e-05,5.04,0.149,2030,19.72,0.00561,0.001138,0.00322,0.000392,0.02877,0.002261,5e-10,2.83e-10,6e-10,6.31e-10
3.41999999999999e-05,5.05,0.148,2030,19.73,0.00563,0.001138,0.00322,0.000392,0.02874,0.002257,5e-10,2.83e-10,6e-10,6.31e-10
3.42999999999999e-05,5.05,0.148,2030,19.73,0.00565,0.001138,0.00321,0.000392,0.0287,0.002253,5e-10,2.83e-10,6e-10,6.31e-10
3.44e-05,5.05,0.147,2030,19.73,0.00567,0.001138,0.00321,0.000392,0.02866,0.002248,5e-10,2.83e-10,6e-10,6.31e-10
3.45e-05,5.05,0.147,2029,19.73,0.00569,0.001138,0.00321,0.000392,0.02862,0.002244,5e-10,2.83e-10,6e-10,6.31e-10
3.45999999999999e-05,5.05,0.146,2029,19.73,0.00571,0.001138,0.0032,0.000392,0.02858,0.002239,5e-10,2.83e-10,6e-10,6.31e-10
3.46999999999999e-05,5.06,0.145,2028,19.73,0.00573,0.001138,0.0032,0.000392,0.02854,0.002235,5e-10,2.83e-10,6e-10,6.31e-10
3.48e-05,5.06,0.145,2028,19.73,0.00575,0.001138,0.0032,0.000392,0.0285,0.00223,5e-10,2.83e-10,6e-10,6.31e-10
3.49e-05,5.06,0.144,2028,19.74,0.00577,0.001138,0.00319,0.000392,0.02846,0.002226,5e-10,2.83e-10,6e-10,6.31e-10
3.49999999999999e-05,5.06,0.143,2027,19.74,0.00579,0.001138,0.00319,0.000392,0.02842,0.002221,5e-10,2.83e-10,6e-10,6.31e-10
3.50999999999999e-05,5.06,0.143,2027,19.74,0.00581,0.001138,0.00318,0.000392,0.02838,0.002217,5e-10,2.83e-10,6e-10,6.31e-10
3.52e-05,5.07,0.142,2027,19.74,0.00582,0.001138,0.00318,0.000392,0.02835,0.002212,5e-10,2.83e-10,5e-10,6.31e-10
3.52999999999998e-05,5.07,0.141,2026,19.74,0.00584,0.001138,0.00317,0.000392,0.02831,0.002208,5e-10,2.83e-10,5e-10,6.31e-10
3.53999999999999e-05,5.07,0.141,2026,19.74,0.00585,0.001138,0.00316,0.000392,0.02828,0.002204,5e-10,2.83e-10,5e-10,6.31e-10
3.54999999999999e-05,5.07,0.14,2025,19.74,0.00587,0.001138,0.00316,0.000392,0.02824,0.0022,5e-10,2.83e-10,5e-10,6.31e-10
3.56e-05,5.07,0.139,2025,19.74,0.00588,0.001138,0.00315,0.000392,0.02821,0.002196,4e-10,2.83e-10,5e-10,6.31e-10
3.56999999999998e-05,5.08,0.138,2025,19.74,0.00589,0.001138,0.00314,0.000392,0.02818,0.002191,4e-10,2.83e-10,5e-10,6.31e-10
3.57999999999999e-05,5.08,0.137,2024,19.74,0.0059,0.001138,0.00314,0.000392,0.02814,0.002187,4e-10,2.83e-10,5e-10,6.31e-10
3.59e-05,5.08,0.137,2024,19.74,0.00591,0.001138,0.00314,0.000392,0.02811,0.002182,4e-10,2.83e-10,5e-10,6.31e-10
3.6e-05,5.08,0.136,2023,19.74,0.00592,0.001138,0.00313,0.000392,0.02807,0.002178,4e-10,2.83e-10,5e-10,6.31e-10
3.60999999999998e-05,5.08,0.135,2023,19.74,0.00593,0.001138,0.00313,0.000392,0.02804,0.002174,4e-10,2.83e-10,5e-10,6.31e-10
3.61999999999999e-05,5.08,0.134,2023,19.74,0.00593,0.001138,0.00312,0.000392,0.028,0.002169,4e-10,2.83e-10,5e-10,6.31e-10
3.63e-05,5.09,0.133,2022,19.74,0.00594,0.001138,0.00312,0.000392,0.02797,0.002165,4e-10,2.83e-10,5e-10,6.31e-10
3.64e-05,5.09,0.132,2022,19.74,0.00595,0.001138,0.00311,0.000392,0.02794,0.002161,4e-10,2.83e-10,5e-10,6.31e-10
3.64999999999999e-05,5.09,0.131,2022,19.74,0.00596,0.001138,0.00311,0.000392,0.02791,0.002157,4e-10,2.83e-10,5e-10,6.31e-10
3.65999999999999e-05,5.09,0.131,2021,19.74,0.00597,0.001138,0.0031,0.000392,0.02787,0.002153,4e-10,2.83e-10,5e-10,6.31e-10
3.67e-05,5.09,0.13,2021,19.74,0.00598,0.001138,0.0031,0.000392,0.02784,0.002149,3e-10,2.83e-10,5e-10,6.31e-10
3.68e-05,5.09,0.129,2020,19.74,0.006,0.001138,0.0031,0.000392,0.02781,0.002144,3e-10,2.83e-10,5e-10,6.31e-10
3.68999999999999e-05,5.1,0.128,2020,19.75,0.00601,0.001138,0.00309,0.000392,0.02778,0.00214,3e-10,2.83e-10,5e-10,6.31e-10
3.69999999999999e-05,5.1,0.127,2020,19.75,0.00603,0.001138,0.00309,0.000392,0.02774,0.002136,3e-10,2.83e-10,5e-10,6.31e-10
3.71e-05,5.1,0.126,2019,19.75,0.00605,0.001138,0.00309,0.000392,0.02771,0.002132,3e-10,2.83e-10,5e-10,6.31e-10
3.72e-05,5.1,0.125,2019,19.75,0.00606,0.001138,0.00308,0.000392,0.02768,0.002128,3e-10,2.83e-10,5e-10,6.31e-10
3.72999999999999e-05,5.1,0.124,2019,19.75,0.00608,0.001138,0.00308,0.000392,0.02764,0.002123,3e-10,2.83e-10,5e-10,6.31e-10
3.73999999999999e-05,5.1,0.123,2018,19.75,0.0061,0.001138,0.00308,0.000392,0.0276,0.002118,3e-10,2.83e-10,5e-10,6.31e-10
3.75e-05,5.1,0.122,2018,19.75,0.00612,0.001138,0.00308,0.000392,0.02757,0.002114,3e-10,2.83e-10,5e-10,6.31e-10
3.75999999999998e-05,5.1,0.121,2018,19.75,0.00614,0.001138,0.00307,0.000392,0.02753,0.002109,4e-10,2.83e-10,5e-10,6.31e-10
3.76999999999999e-05,5.1,0.119,2017,19.75,0.00615,0.001138,0.00307,0.000392,0.0275,0.002104,4e-10,2.83e-10,5e-10,6.31e-10
3.77999999999999e-05,5.1,0.118,2017,19.75,0.00617,0.001138,0.00307,0.000392,0.02746,0.0021,4e-10,2.83e-10,5e-10,6.31e-10
3.79e-05,5.11,0.117,2017,19.76,0.00618,0.001138,0.00306,0.000392,0.02743,0.002095,4e-10,2.83e-10,5e-10,6.31e-10
3.79999999999998e-05,5.11,0.115,2016,19.76,0.0062,0.001138,0.00306,0.000392,0.0274,0.00209,4e-10,2.83e-10,5e-10,6.31e-10
3.80999999999999e-05,5.11,0.114,2016,19.76,0.00621,0.001138,0.00306,0.000392,0.02737,0.002086,4e-10,2.83e-10,5e-10,6.31e-10
3.82e-05,5.11,0.113,2016,19.76,0.00623,0.001138,0.00306,0.000392,0.02733,0.002081,4e-10,2.83e-10,5e-10,6.31e-10
3.83e-05,5.11,0.111,2015,19.76,0.00624,0.001138,0.00305,0.000392,0.0273,0.002076,4e-10,2.83e-10,5e-10,6.31e-10
3.83999999999998e-05,5.11,0.109,2015,19.76,0.00625,0.001138,0.00305,0.000392,0.02727,0.002071,4e-10,2.83e-10,5e-10,6.31e-10
3.84999999999999e-05,5.11,0.108,2015,19.76,0.00626,0.001138,0.00305,0.000392,0.02723,0.002066,4e-10,2.83e-10,5e-10,6.31e-10
3.86e-05,5.11,0.106,2015,19.76,0.00627,0.001138,0.00305,0.000392,0.0272,0.002061,4e-10,2.83e-10,5e-10,6.31e-10
3.87e-05,5.11,0.105,2014,19.76,0.00628,0.001138,0.00304,0.000392,0.02717,0.002057,4e-10,2.83e-10,5e-10,6.31e-10
3.87999999999999e-05,5.11,0.103,2014,19.77,0.00629,0.001138,0.00304,0.000392,0.02714,0.002052,4e-10,2.83e-10,5e-10,6.31e-10
3.88999999999999e-05,5.11,0.101,2014,19.77,0.0063,0.001138,0.00304,0.000392,0.02711,0.002048,4e-10,2.83e-10,5e-10,6.31e-10
3.9e-05,5.11,0.1,2013,19.77,0.0063,0.001138,0.00303,0.000392,0.02708,0.002044,4e-10,2.83e-10,5e-10,6.31e-10
3.91e-05,5.11,0.098,2013,19.77,0.00631,0.001138,0.00303,0.000392,0.02705,0.002039,4e-10,2.83e-10,5e-10,6.31e-10
3.91999999999999e-05,5.11,0.097,2013,19.77,0.00632,0.001138,0.00303,0.000392,0.02702,0.002035,4e-10,2.83e-10,5e-10,6.31e-10
3.92999999999999e-05,5.1,0.095,2012,19.77,0.00633,0.001138,0.00303,0.000392,0.027,0.002031,4e-10,2.83e-10,5e-10,6.31e-10
3.94e-05,5.1,0.094,2012,19.77,0.00633,0.001138,0.00303,0.000392,0.02697,0.002027,4e-10,2.83e-10,5e-10,6.31e-10
3.95e-05,5.1,0.093,2012,19.77,0.00634,0.001138,0.00303,0.000392,0.02694,0.002024,4e-10,2.83e-10,5e-10,6.31e-10
3.95999999999999e-05,5.1,0.092,2011,19.77,0.00635,0.001138,0.00303,0.000392,0.02692,0.002021,4e-10,2.83e-10,5e-10,6.31e-10
3.96999999999999e-05,5.1,0.09,2011,19.78,0.00636,0.001138,0.00303,0.000392,0.02689,0.002018,4e-10,2.83e-10,5e-10,6.31e-10
3.98e-05,5.1,0.09,2011,19.78,0.00638,0.001138,0.00302,0.000392,0.02687,0.002015,4e-10,2.83e-10,5e-10,6.31e-10
3.98999999999998e-05,5.1,0.089,2010,19.78,0.00639,0.001138,0.00302,0.000392,0.02685,0.002012,4e-10,2.83e-10,5e-10,6.31e-10
3.99999999999999e-05,5.1,0.088,2010,19.78,0.0064,0.001138,0.00302,0.000392,0.02683,0.00201,4e-10,2.83e-10,5e-10,6.31e-10
4.00999999999999e-05,5.1,0.087,2010,19.78,0.00641,0.001138,0.00301,0.000392,0.02682,0.002008,4e-10,2.83e-10,5e-10,6.31e-10
4.02e-05,5.09,0.087,2010,19.79,0.00643,0.001138,0.00301,0.000392,0.02681,0.002007,4e-10,2.83e-10,5e-10,6.31e-10
4.02999999999998e-05,5.09,0.086,2010,19.79,0.00644,0.001138,0.00301,0.000392,0.0268,0.002006,4e-10,2.83e-10,5e-10,6.31e-10
4.03999999999999e-05,5.09,0.086,2010,19.8,0.00646,0.001138,0.00301,0.000392,0.02679,0.002005,4e-10,2.83e-10,5e-10,6.31e-10
4.05e-05,5.09,0.086,2010,19.8,0.00648,0.001138,0.003,0.000392,0.02679,0.002004,4e-10,2.83e-10,5e-10,6.31e-10
4.06e-05,5.09,0.086,2010,19.8,0.0065,0.001138,0.003,0.000392,0.02678,0.002004,4e-10,2.83e-10,5e-10,6.31e-10
4.06999999999999e-05,5.09,0.085,2010,19.81,0.00652,0.001138,0.003,0.000392,0.02677,0.002003,4e-10,2.83e-10,5e-10,6.31e-10
4.07999999999999e-05,5.09,0.085,2010,19.81,0.00654,0.001138,0.003,0.000392,0.02677,0.002002,5e-10,2.83e-10,5e-10,6.31e-10
4.09e-05,5.08,0.085,2010,19.82,0.00656,0.001138,0.003,0.000392,0.02676,0.002002,5e-10,2.83e-10,5e-10,6.31e-10
4.1e-05,5.08,0.086,2010,19.82,0.00658,0.001138,0.00299,0.000392,0.02675,0.002002,5e-10,2.83e-10,5e-10,6.31e-10
4.10999999999999e-05,5.08,0.086,2010,19.82,0.0066,0.001138,0.00299,0.000392,0.02675,0.002001,5e-10,2.83e-10,5e-10,6.31e-10
4.11999999999999e-05,5.08,0.086,2010,19.83,0.00662,0.001138,0.00299,0.000392,0.02674,0.002001,5e-10,2.83e-10,5e-10,6.31e-10
