,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5-
10,2.2222222220000003e-14,455962.5,2202.999999853442,0.9647266216487694,0.03875464999968386,2.0704249807892123e-18,8.157735077202505e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.267852370876604e-55,8.543148336053174e-39,2.3586589491640885e-23,1.1811450236058902e-28,8.157739218005288e-12,0.04999999999143438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.455386608125751e-44,1.5139876961580045e-36,4.8372924300236485e-47,2.9969766985104526e-36,1.8098128913579986e-29,9.474925724037033e-30,0.0,0.0,0.0,0.9499999999922502,0.0,0.0,0.0,6.345008855704939e-54,1.2586861396723232e-60,1.0140646076028103e-56,8.018935995142656e-57,1.5025098086220913e-56,5.705740310741183e-43,0.0,1.5139869613140955e-36,5.447418536470918e-44,2.0861292955235476e-52,1.5874852738532035e-46,1.8952636684366574e-55,1.423213866401157e-63,4.872305879446389e-74,1.969180941225177e-77,9.821208610652802e-57,3.5559362148295064e-67,3.051610122278729e-53,2.000677879873257e-47,4.023588492496509e-37,1.5580896764316954e-35,4.459822648158842e-36,2.366212301885468e-52,1.158662308065771e-46,7.45712147917581e-48,2.4527768992475814e-65,4.643023639288946e-47,2.5064505485962697e-65,8.292271723190457e-27,8.292271714505744e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.008881088818387e-71,6.31664626037423e-79,5.798479449312661e-70,1.5960040600912986e-79,2.0195400907638303e-69,4.0248451772191656e-79,4.8898485008376404e-79,1.5368968589879604e-104,2.7361384917217708e-90,6.419565173260835e-97,8.340624242412402e-97,1.5122956130384904e-109,4.593850021882997e-112,6.155793649535991e-112,1.0532985441375596e-96,1.26235151341548e-96,5.498450464224444e-139,1.465062570991664e-97,6.276031819333868e-88,7.886264242219915e-88,1.8615632997708256e-78,4.519510641513014e-134,5.034385719744219e-140,3.5159661075773005e-138,5.6747515882969255e-27,1.961687070283582e-36,-1.3967023320085246e-26,3.1134965345512147e-147,1.838131329007337e-138,1.5432961743660532e-147
11,2.2222222222000006e-13,455962.50000000006,2202.9999985344157,0.9647266221555612,0.0387546499968385,2.0704209836303355e-16,8.15771637803921e-11,0.0,0.0,0.0,0.0,0.0,0.0,7.267844041155627e-49,8.543142948256695e-35,2.3586738615916045e-21,1.1811216543603084e-25,8.157757785986542e-11,0.04999999991434356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.455252935714808e-39,1.5139573198992627e-32,4.837357565585133e-42,2.9969815388812944e-32,1.8098157285056473e-26,9.474953477294448e-27,0.0,0.0,0.0,0.9499999999225015,0.0,0.0,0.0,6.344854352504219e-48,1.258658956586064e-53,1.0140472534659753e-50,8.018798992454558e-51,1.503220374834368e-50,5.705602102418052e-38,0.0,1.5139499716590842e-32,5.447277982508456e-39,2.0860356906462343e-46,1.5874310726986504e-41,1.8951992576873075e-49,1.423165785603689e-56,4.877909696806832e-66,1.9694257911282425e-69,9.821347243141509e-51,3.558132844433191e-60,3.0518556764737924e-47,2.0007585911677e-42,4.023644963743961e-33,1.5580398197136609e-31,4.4596159946846106e-32,2.3661028589865467e-46,1.1586251476103432e-41,7.456500793229813e-43,2.45263010906587e-58,4.6428638711886447e-42,2.5063145788142364e-58,8.291998124037171e-24,8.291998037192952e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.008465020670298e-63,6.316404670997968e-70,5.798294321649435e-62,1.5959538770320046e-70,2.019476866495737e-61,4.024722433346225e-70,4.8896986128610204e-70,1.5368566148524067e-92,2.8057350768283096e-80,6.419399772121006e-86,8.340405100633155e-86,1.5122560130948203e-97,4.5936114311629574e-99,6.155473920071318e-99,1.0532457453911748e-85,1.262288316845102e-85,5.498215447110369e-124,1.4649891729222217e-86,6.275718686748144e-78,7.885869991954188e-78,1.861469518817562e-69,2.730781134959895e-118,3.172223801527927e-124,2.2155350874304865e-122,5.6745643482397856e-24,1.96162279627341e-32,-1.3966562558252752e-23,1.793149378669075e-130,1.8380981775216248e-123,1.5432684023583464e-131
12,2.2222222222200005e-12,455962.5,2202.999985344162,0.9647266272234717,0.03875464996838498,2.0703810099191066e-14,8.157529383144708e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.267760957565064e-43,8.543089367099663e-31,2.3588231882974783e-19,1.1808880104264314e-22,8.157943454568744e-10,0.04999999914341698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453917807266083e-34,1.5136539185060203e-28,4.838008860224174e-37,2.9970299338684766e-28,1.8098440951336457e-23,9.47523098654834e-24,0.0,0.0,0.0,0.949999999225015,0.0,0.0,0.0,6.343307263803811e-42,1.2583867335909207e-46,1.0138733651413054e-44,8.017426221529157e-45,1.5103245468532796e-44,5.704221683673867e-33,0.0,1.5135804539604576e-28,5.445874056326262e-34,2.0850991812424603e-40,1.5868885001158754e-36,1.8945544451935404e-43,1.422684436481528e-49,4.933929128536968e-58,1.971875403525096e-61,9.822728556852277e-45,3.580123772742264e-53,3.0543114894129956e-41,2.001565796535511e-37,4.0242099352119573e-29,1.55754171752852e-27,4.457551116072885e-28,2.3650079498467857e-40,1.158253124603542e-36,7.450294205232769e-38,2.4511616861168888e-51,4.641264564748114e-37,2.504954256300364e-51,8.289264328086989e-21,8.289263459933053e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.004300452431259e-55,6.31398655393233e-61,5.796440963413941e-54,1.5954514374647468e-61,2.0188428132780927e-53,4.0234913751776256e-61,4.88819533854986e-61,1.5364779929200418e-80,3.522559348616549e-70,6.417818908506375e-75,8.338305732228555e-75,1.5118834518253617e-85,4.591222031573073e-86,6.1522719456851624e-86,1.0527169472339473e-74,1.2616553790790728e-74,5.496526953634838e-109,1.4642540642544331e-75,6.272582522004229e-68,7.88192141336582e-68,1.8605302791764876e-60,2.6827679400828067e-102,3.1103540296127953e-108,2.173149388991359e-106,5.6726934502173134e-21,1.9609806497355485e-28,-1.3961958637777286e-20,1.7308012589229756e-113,1.8379877097532686e-108,1.543175988930368e-115
13,2.2222222222220002e-11,455962.49999999994,2202.9998534422994,0.9647266779022915,0.03875464968385004,2.0699813507606612e-12,8.155659834092937e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.2669552700647066e-37,8.542585837944741e-27,2.3603369826285252e-17,1.1785566705424278e-19,8.159799743576765e-09,0.049999991432313755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.440597045520765e-29,1.5106266060193207e-24,4.84451679311322e-32,2.9975137472868317e-24,1.8101276748100206e-20,9.478005831799386e-21,0.0,0.0,0.0,0.9499999922501566,0.0,0.0,0.0,6.327871207804943e-36,1.2556704816853648e-39,1.0121382261194613e-38,8.003728079465286e-39,1.5811757492208268e-38,5.690448980640073e-28,0.0,1.5098937419068151e-24,5.431867279285873e-29,2.075769222148153e-34,1.5814802752996173e-31,1.888127268089665e-37,1.4178867238798263e-42,5.492486227328421e-50,1.9965521293739088e-53,9.836413519996775e-39,3.802378463000199e-46,3.0788114350459835e-35,2.009599849940853e-32,4.0298076421085246e-25,1.552576886495013e-23,4.436981063126773e-24,2.3541004176352344e-34,1.1545447742999864e-31,7.388599622773552e-33,2.4365461695098915e-44,4.625324223788754e-32,2.4914120753347365e-44,8.26201676922123e-18,8.26200811641327e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.962861103575896e-47,6.289887526718118e-52,5.777967903716313e-46,1.5904434467390742e-52,2.0125214374217576e-45,4.011217861137995e-52,4.873207905637827e-52,1.532681744422805e-68,1.0616867516384487e-59,6.401968237903649e-64,8.317263816653115e-64,1.508147972855911e-73,4.56742849567522e-73,6.120386828131772e-73,1.0474509162059365e-63,1.2553522620984222e-63,5.479689084997275e-94,1.456933473617815e-64,6.2413508292172956e-58,7.842599368564994e-58,1.8511769445662304e-51,2.6537684327103443e-86,3.0662271391679817e-92,2.150453358311342e-90,5.6540463368589516e-18,1.954580377830907e-24,-1.3916071672407856e-17,1.7098930667285575e-96,1.836883640470542e-93,1.5422523294323914e-99
14,2.2222222222222004e-10,455962.50000000006,2202.998534475974,0.9647271846684088,0.03875464683852021,1.6436034371673534e-10,8.141242572976089e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.639567548090284e-31,6.628865703726344e-23,1.8891086056954407e-15,8.83453975403097e-17,8.174114234685679e-08,0.04999991418001634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85103038808899e-26,1.117040742154742e-22,2.0207714346830424e-27,1.6977597484459173e-20,1.3870531768793776e-17,7.269772470258463e-18,0.0,0.0,0.0,0.9499999225020531,0.0,0.0,0.0,-1.9872343226884095e-32,-2.812360631539607e-35,-3.1932135790986673e-35,-2.5251593787232485e-35,3.7332777090544215e-35,2.9825229283712186e-25,0.0,1.112986514623218e-22,2.843890690504281e-26,-6.424733994030821e-31,-6.878994016423906e-29,-5.849026503077804e-34,-4.944692500024445e-38,-2.415571499441755e-44,-3.8077455758383294e-48,-3.1681271358405594e-35,5.132092920695227e-42,1.0940083841155959e-31,1.0372372042246671e-29,3.0463940495499874e-23,1.138739343629331e-21,3.222984834910793e-22,-7.285106244398675e-31,-5.0290202554518975e-29,-3.1095866844068486e-30,-8.340685460224133e-40,-2.0115502899004943e-29,-8.58418858796473e-40,8.517960174042273e-17,8.517896814337736e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.11965962408248e-48,-9.778883773297119e-46,-1.2707627178989036e-40,-2.4885011169394503e-46,1.1001186040977606e-44,1.720777162281206e-50,2.090044307285138e-50,-3.249922202328741e-62,-3.563582061331839e-53,-1.2660027923197518e-58,-1.5966923395937756e-58,-3.1980501412482716e-67,1.6199433350105884e-68,2.1707643337472985e-68,3.2393492151688536e-61,3.882812450185687e-61,2.0884872416636614e-79,4.505967512648855e-62,2.676564185440365e-56,3.3626988231397453e-56,1.0123277299459294e-50,-9.66559565868897e-78,-1.0583273097720961e-83,-7.841621584639128e-82,5.829195972955195e-17,1.432528863027269e-22,-1.4347218950208354e-16,-8.86901998544267e-87,7.139052205462933e-79,4.915794449086307e-84
15,8.994358546876649e-10,455962.50000000006,2202.9940690828007,0.9647289003104002,0.03875463720430977,2.6547583608457378e-09,3.2751698560074433e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.233675725064448e-27,2.037134569643735e-20,3.1691375464412267e-14,5.837784232989155e-15,3.32826424935872e-07,0.04999965066494754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6567630905214403e-23,-1.8302923652066898e-20,2.993161181535687e-24,5.351873531755661e-18,9.749733991208166e-16,5.129882880864035e-16,0.0,0.0,0.0,0.9499996863368468,0.0,0.0,0.0,2.333888444919926e-31,3.309231148722612e-34,4.072706573631938e-34,3.220826755320528e-34,-3.0044441593557674e-31,-2.7822135132387307e-22,0.0,-1.7977319325171424e-20,-2.6371038659884868e-23,9.39506015769476e-30,8.068144854371816e-28,2.3446801424832504e-32,2.3792637673878566e-35,1.1348208447978189e-41,8.289090539466129e-46,3.721115993402002e-34,-3.1791507538056207e-37,-6.665374484083396e-28,-1.0648584577032827e-26,-5.548722237178146e-21,-1.7950057767579082e-19,-4.822639066989067e-20,8.557045706681334e-30,5.919517476912817e-28,3.34458898465539e-29,3.810194861053024e-37,2.358420955280241e-28,4.006099710138714e-37,-2.318591881334759e-15,-2.3184926014530615e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4462376896327703e-42,1.794041697039514e-43,7.369079150638058e-39,5.112542737994354e-44,4.943113569251813e-41,2.5218544642734946e-46,3.0635839854230367e-46,-1.8065850835739884e-57,-1.3208638060531386e-49,-1.7256576277675397e-54,-2.1937925253887696e-54,-1.7787533346622978e-62,7.5658421455826764e-62,1.0138248901143483e-61,1.3197724691989784e-55,1.5817627129416512e-55,3.987223992358254e-72,1.8356696826351209e-56,2.7518261914734673e-51,3.4577566004097937e-51,3.189438781259145e-46,1.3549153976403826e-73,8.449564662585431e-79,6.982067606452391e-77,-1.5867044258097875e-15,-2.2510304498584026e-20,3.905394969607194e-15,2.4052710381530296e-81,1.4796730035167894e-71,4.9825069880914094e-76
16,2.0538631196185544e-09,455962.50000000006,2202.9864595840186,0.9647318238484779,0.03875462078210359,1.374514705237625e-08,7.401746381875436e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.2315393359881357e-25,4.277715569780467e-19,1.739396334648802e-13,5.702481390264696e-14,7.676644356864405e-07,0.04999919463931428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1226632435159626e-22,-7.654163359803e-20,9.628792886076223e-23,9.49077192569289e-17,1.0097966764539165e-14,5.331991088909938e-15,0.0,0.0,0.0,0.9499992837762282,0.0,0.0,0.0,-2.1465189842753236e-27,-1.7908568371231035e-29,-3.546944159126915e-30,-2.8052208165905233e-30,-1.280637099626841e-29,-1.1756948246740058e-21,0.0,-7.59109979483756e-20,-1.1146301633699095e-22,-6.547842946014621e-26,-1.2542161719263542e-24,-6.895365087058452e-29,-4.8909542251988067e-32,-4.619200770929244e-37,-1.1139183716598136e-40,-3.858976072232636e-30,-3.989684008779259e-35,-7.240629540826281e-27,-7.555237278086823e-26,-2.3432549195295957e-20,-7.579493936763048e-19,-2.0362964617714448e-19,-7.289810470698806e-26,-9.250402221679824e-25,-4.6601303570109806e-26,-7.216426329922135e-34,-3.6651977332254143e-25,-7.852080235796555e-34,-9.784422822189194e-15,-9.783999208894714e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1223268669441645e-38,-8.739509303439221e-38,-1.85038850550048e-33,-2.186372500777374e-38,-3.494690297766783e-39,-1.9703945970598653e-44,-2.391389012315521e-44,-1.8777336813484052e-53,-2.6592985321619597e-46,-9.074984515122859e-51,-1.146805505255507e-50,-1.8564595888593875e-58,4.5913202035173976e-60,6.152448347068374e-60,-1.5136928199849038e-54,-1.8135255423911956e-54,4.960828109328254e-69,-2.1052943545185007e-55,-4.731042575302549e-50,-5.945563733361707e-50,-7.995973489823301e-45,-1.1889439308783648e-68,-3.616781165766975e-74,-3.6029565396286994e-72,-6.695870918829097e-15,-9.532369688966278e-20,1.6480708420532435e-14,-2.6314756306993534e-76,1.9011113614102498e-68,8.460661635096902e-73
17,4.633905265435163e-09,455962.50000000006,2202.9694643377206,0.9647383529273539,0.038754584084343346,6.893334435794856e-08,1.631911937482335e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.0464532166427196e-23,1.1115905970351344e-17,1.030661576579983e-12,5.534851454387617e-13,1.7697749963315923e-06,0.04999814518081641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.202564253115447e-22,-4.339069559744085e-20,5.157160088620997e-21,2.1201742101304266e-15,1.121407333246128e-13,5.97224534137465e-14,0.0,0.0,0.0,0.9499983841971525,0.0,0.0,0.0,-1.2794217334394347e-26,-1.3834736390847318e-28,-1.367175595024545e-29,-1.08167470576085e-29,-9.215371397640309e-29,-2.3093489381090457e-21,0.0,-7.860192533902921e-20,-2.1762711501718383e-22,-4.437679863829366e-25,-6.3108615688607975e-24,-9.498910282509314e-28,-1.022429107911488e-30,-1.4448397340832584e-35,-6.234417908572555e-39,-2.3751659851116652e-29,-2.2410621926544855e-33,-7.2645268372269e-26,-2.4635285822344695e-25,-2.687858227014877e-20,-7.685749529190854e-19,-1.957258422269385e-19,-4.251069192862572e-25,-4.733033850953e-24,-1.583496504904712e-25,-9.051613171687881e-33,-1.8435147555589888e-24,-1.0303380641052045e-32,-5.236676844034527e-15,-5.236231986224254e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2478636013978216e-36,-3.381877386046552e-36,-3.3125111531178643e-32,-9.184351005074004e-37,-2.8955882237173418e-37,-3.464745424528364e-42,-4.196013266831594e-42,-7.57379325109306e-52,-1.705954539016033e-44,-3.517873487966018e-49,-4.448902634159314e-49,-7.494851022406577e-57,-1.3769250109277983e-56,-1.8459606595338445e-56,-3.7864681446186734e-51,-4.545393751777199e-51,-1.4580907522306034e-64,-5.2702020577630135e-52,-4.388547751577837e-47,-5.510117803717527e-47,-3.3678543265108326e-42,-1.8165985091823856e-68,-1.1852173263659988e-72,-1.1370525644389937e-70,-3.5836650403024124e-15,-9.747022084225669e-20,8.82075319727966e-15,-8.1882022521309895e-75,-5.8798406306894275e-64,-3.710452923424421e-68
18,7.213947411251771e-09,455962.5,2202.9524842422534,0.9647448756243253,0.038754547392705084,1.6455285163268485e-07,2.48306029308452e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.827185271035635e-22,7.00522426545598e-17,2.9713813431374655e-12,1.8699137989726888e-12,2.8121545102521565e-06,0.04999705545868022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1424202320826936e-22,4.0023885831437735e-19,5.06694277837415e-20,1.2139357965364573e-14,4.294221000342983e-13,2.306121680004693e-13,0.0,0.0,0.0,0.9499974847681459,0.0,0.0,0.0,-2.5361692166360416e-26,-3.726097408432273e-28,1.2446407103581575e-28,9.842054341819104e-29,-2.277189269754044e-28,2.244325301910617e-21,0.0,8.161338524672044e-20,2.1148219127959736e-22,-9.699376043309787e-25,-9.597469103669489e-24,-2.8710704053756548e-27,-4.478165147042116e-30,-6.449618923029114e-35,-4.325926242838252e-38,-4.933168137444145e-29,-1.6525302964393005e-32,-2.0396459291440428e-25,-1.4341376446842013e-25,2.760277861603444e-20,7.993807860792914e-19,2.0477482769770413e-19,-8.150621053711376e-25,-7.384055300099225e-24,-1.2143327960825506e-25,-2.9191283421970987e-32,-2.8060533027256975e-24,-3.421024657263206e-32,5.561396315771815e-15,5.56099141686884e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.769725800423507e-36,-2.2949996795383813e-35,-9.152701354894449e-32,-7.49596611559802e-36,3.0076123559145255e-36,3.944109833613915e-41,4.753201729653821e-41,-4.5612278245165596e-48,-4.311747339374849e-41,-1.656474424528563e-45,-2.089482136527657e-45,-4.562752681017166e-53,1.6865289097104206e-53,2.2596140127123137e-53,1.3347943760809486e-48,1.604026605118491e-48,-1.4364398005873618e-62,1.8582759306163486e-49,1.0265740939114023e-44,1.284339632727411e-44,3.674900000135641e-40,-1.42082494650835e-62,4.8059616088418954e-67,4.417307811839124e-65,3.8058547239935926e-15,9.779935583706683e-20,-9.367704399425915e-15,2.6300406483477115e-69,-5.893045506488186e-62,-4.104439567704056e-66
19,1.2553614284098458e-08,455962.5000000001,2202.9173879411965,0.964758355784976,0.038754471475120796,4.830240413380573e-07,4.123520591468063e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9324643187909617e-20,7.856262584925716e-16,1.2768503171015427e-11,8.055235129780654e-12,5.0895169223286694e-06,0.04999468012768756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7733251554171324e-23,5.157007567340104e-18,1.0778128515985786e-18,1.149106747913188e-13,2.3572576657257288e-12,1.2888293533659052e-12,0.0,0.0,0.0,0.9499956237861714,0.0,0.0,0.0,2.1353730889521084e-24,8.259414811714871e-26,1.368119399255445e-26,1.082153037587163e-26,4.4238984341808306e-26,-4.2240615807308386e-22,0.0,5.010561890194135e-22,-1.0797704494896167e-23,4.9535667797755286e-23,3.028376513488462e-22,2.6381565269876984e-26,8.536440217392962e-29,1.5220163083428136e-32,2.7706497482166963e-34,5.010732604555182e-27,7.132440447351364e-31,8.790500965583362e-24,3.654017436297482e-23,-3.4798594643038015e-22,7.248792427735182e-21,4.071644458435133e-21,5.85874653965893e-23,2.255369993009424e-22,1.0021466697110228e-23,1.0419597053257682e-30,8.854918978845527e-23,1.4235334548028346e-30,1.1395522479028925e-16,1.1288266374315578e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7718211664860902e-32,4.368284548159495e-32,2.5847828849290126e-28,5.8127481779303444e-33,3.614053492020388e-32,5.903575077953144e-37,7.147268612087998e-37,5.46818937493976e-47,4.8787381540018095e-40,2.0902929775870672e-44,2.754952706579363e-44,3.757161993865522e-52,4.619933655931911e-49,6.1967100086471976e-49,2.0399578777295959e-44,2.4558963057500477e-44,1.0105015658930197e-56,2.8418797072185894e-45,1.1293627547116812e-40,1.4159086233062203e-40,4.1333916239919496e-36,4.628504116770169e-58,1.5004073030599551e-62,2.5899716015955706e-60,7.861538532390674e-17,6.686502203566852e-20,-1.9210709580340253e-16,5.941447771738932e-64,4.8339895856998995e-56,6.452096126325605e-60
20,1.7893281156945144e-08,455962.5,2202.882349651577,0.9647718116321456,0.0387543955841934,9.516161137797554e-07,5.613176826917545e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7090603844895276e-19,3.760159377040405e-15,3.480001153845294e-11,1.9652880370524863e-11,7.516269063959206e-06,0.04999215541438419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.623698955717553e-23,3.036474999203765e-17,7.543394797008858e-18,4.860629727082741e-13,7.085421139178962e-12,3.94037176012629e-12,0.0,0.0,0.0,0.9499937634576424,0.0,0.0,0.0,3.2265540727866207e-24,1.3639064904165794e-25,1.1314356569195134e-25,8.950513270029772e-26,6.63408788690766e-26,-1.2110119111123414e-21,0.0,-2.919392458727983e-21,-6.427607760989541e-23,7.554411433749346e-23,4.57481502024761e-22,5.1137580884816367e-26,8.167106832365446e-28,1.714169130973516e-31,1.4710527225206944e-33,7.56401947354297e-27,5.053528420834347e-30,1.34997544282778e-23,5.486582438901529e-23,-2.3239344016086905e-21,-2.5268760985748128e-20,-1.2165603412271113e-21,8.860111144335921e-23,3.416987307861261e-22,1.487625781369028e-23,8.821678312066698e-30,1.3383432515633182e-22,1.3096737301609227e-29,1.0733159128871217e-16,1.0572556325683772e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343569123057503e-31,2.87810693333866e-31,1.2126539343769162e-27,2.869661443265928e-32,1.575583698627534e-31,2.828562386368745e-36,3.383360651881936e-36,4.981565845223501e-45,2.4953766295043985e-39,5.982740597227854e-43,7.805197478724416e-43,5.580729916699983e-50,1.1274821033414292e-47,1.5144119326493119e-47,1.033310938986658e-43,1.2703369978246687e-43,4.458929187080615e-55,1.4508382959562674e-44,5.284381862896656e-40,6.568608397697617e-40,1.810227492178667e-35,1.008138200314544e-56,1.3769557991421235e-60,2.6346019736226525e-58,7.448974156555334e-17,9.657934657680624e-20,-1.8109894549171437e-16,6.9467571548129115e-62,2.3983168846661357e-54,4.424566443932527e-58
21,2.7693135600171295e-08,455962.5000000001,2202.8181815858766,0.9647964497098658,0.03875425637231396,2.1570592072620885e-06,7.999902584997625e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.603163516510332e-18,2.6163847929663304e-14,1.2534317327274835e-10,5.606050437585009e-11,1.2313530783628234e-05,0.049987178348459144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05262865247512e-22,2.7949017634577905e-16,8.749450431381019e-17,2.927873990055454e-12,2.7880062781909084e-11,1.598031281355524e-11,0.0,0.0,0.0,0.9499903509307466,0.0,0.0,0.0,-1.3971905043276284e-23,-1.0589742213615724e-24,2.3599368198412386e-24,1.8673238129357486e-24,-4.973107473994707e-25,-4.3486201037586814e-21,0.0,-9.671120081039124e-21,-5.235714407360569e-22,-2.84041477611456e-22,-1.1220741413681313e-21,-1.7266735748078233e-25,9.912548075220812e-29,2.5130379482594087e-30,-5.324528120110663e-32,-3.8384036435216155e-26,-2.3896322317647555e-29,-1.0112007562390693e-22,-2.4622384970833934e-22,-8.444498562759895e-21,-1.0463380898934129e-19,-1.009410725364384e-20,-3.2868397507730346e-22,-8.53372605827603e-22,-3.0890091405547123e-23,4.76044337737707e-30,-3.285991460885698e-22,3.6162985909833794e-30,-1.7572325322414678e-16,-1.71648281704912e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.188615949517123e-30,-5.3759594628504884e-30,-1.2865495450474217e-26,-4.855257678200778e-31,-2.5598668013642234e-30,-6.982883395643811e-35,-8.435875118228758e-35,-6.512501815420906e-44,-1.6311901428681385e-39,-7.114192745897722e-42,-9.361315772959255e-42,-6.909047151135793e-49,-4.405401989683521e-46,-5.9044922818937716e-46,-5.805132825492479e-42,-7.001162203875663e-42,-2.2207032860725526e-53,-8.083984264391996e-43,-1.937221044502769e-38,-2.4239126852643793e-38,-4.1875606147254765e-34,-3.8483589661021677e-56,-1.8904860552775475e-58,-4.92754586637098e-56,-1.2321941408925936e-16,-2.5885324477566237e-19,2.972348172120367e-16,-1.8850828714146411e-59,-1.0975348260798157e-52,-1.4765856329077782e-56
22,3.749299004339745e-08,455962.50000000006,2202.7541729889554,0.9648210216681365,0.038754117252557466,3.7476406510259447e-06,9.99915675858298e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.665649389181649e-17,9.823041501511879e-14,3.0770148075296293e-10,1.1228861837735169e-10,1.7493252637703204e-05,0.04998181874187459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0526562786393654e-21,1.3254629806229874e-15,4.836688917960705e-16,1.0295988791019874e-11,7.270686486311952e-11,4.2907601377795036e-11,0.0,0.0,0.0,0.9499869406620776,0.0,0.0,0.0,-1.9947016429507365e-23,-6.690684467795767e-25,2.1070786603352923e-23,1.667567987373506e-23,-7.223540778308697e-25,-2.5380825998333196e-21,0.0,1.2238569377419434e-20,-3.645489683167538e-22,-4.0807304606458845e-22,-1.610533761729122e-21,-3.58178938942131e-25,-1.1534102728057314e-26,4.3778035742711293e-29,-2.2944741383997826e-31,-5.501604104387097e-26,-2.104876658222585e-28,-1.4661150531296142e-22,-3.506312261213379e-22,3.2873169228684713e-21,6.795623325398487e-20,1.4077585490257295e-20,-4.692612084644972e-22,-1.2299074813423363e-21,-4.4253255091937903e-23,-8.938529028413361e-29,-4.720554910470299e-22,-1.937963472930554e-28,-1.851583495184055e-16,-1.794004530621267e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4962643638725583e-29,-3.1052065420096945e-29,-5.182367323594569e-26,-2.238922055947419e-30,-1.535345389328092e-29,-5.160173532113801e-34,-6.09847718411586e-34,-3.5554603751282823e-42,1.2838358014941106e-39,-2.2162963706097694e-40,-2.9378552651171864e-40,-5.08144655487857e-47,-1.6662524896923516e-44,-2.2401448534897425e-44,-4.66045411250724e-41,-5.817406286226773e-41,-1.5517572541765564e-51,-6.554833078830536e-42,-1.3080291662051365e-37,-1.6113005405910612e-37,-2.4209161166485233e-33,-1.9836249157194628e-53,-2.288432582873042e-56,-6.106358747631426e-54,-1.3157268421862047e-16,-3.443932744644574e-19,3.14151733690128e-16,-2.5589042491575236e-57,-1.0335418372001789e-50,-3.102035510492624e-54
